District_Name,Fiscal_Year,Fund_Code,Function_Code,School_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,Jan 31 Payroll,0,0,6291.99,2/13/2020,J,1866, , ,,         ,                              ,                   ,20,289
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,Feb 14 Payroll,0,0,6291.99,2/25/2020,J,1868, , ,,         ,                              ,                   ,20,325
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,Feb 28 Payroll,0,0,6291.99,2/28/2020,J,1869, , ,,         ,                              ,                   ,20,349
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,March 13 Payroll,0,0,6291.99,3/25/2020,J,1870, , ,,         ,                              ,                   ,20,368
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,March 27 Payroll,0,0,6291.99,3/31/2020,J,1871, , ,,         ,                              ,                   ,20,379
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,April 10 Payroll,0,0,6291.99,4/10/2020,J,1872, , ,,         ,                              ,                   ,20,390
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,April 24 Payroll,0,0,6291.99,4/23/2020,J,1875, , ,,         ,                              ,                   ,20,405
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,May 8 Payroll,0,0,6291.99,5/19/2020,J,1878, , ,,         ,                              ,                   ,20,430
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,May 22 Fringe,0,0,6291.99,5/22/2020,J,1879, , ,,         ,                              ,                   ,20,433
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,June 5 Payroll,0,0,6291.99,6/18/2020,J,1884, , ,,         ,                              ,                   ,20,473
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,June 19 & June 22 Payrolls,0,0,6291.99,6/19/2020,J,1886, , ,,         ,                              ,                   ,20,475
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,July 31 Cert Payroll,0,0,6292.03,6/30/2020,J,1890, , ,,         ,                              ,                   ,20,492
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,July 17 Cert Payroll,0,0,6291.99,6/30/2020,J,1889, , ,,         ,                              ,                   ,20,491
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,July 2 Cert Payroll,0,0,6291.99,6/30/2020,J,1888, , ,,         ,                              ,                   ,20,484
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,TRS On-behalf,0,0,228725.83,6/30/2020,J,1937, , ,,         ,                              ,                   ,20,543
Delta/Greely School District,20,100,549,100,000,355,RETIREMENT - TRS,Correcting Federal Withholding,0,0,5927.92,6/30/2020,J,1935, , ,,         ,                              ,                   ,20,543
Delta/Greely School District,20,100,549,100,000,433,COMMUNICATIONS,,,,,7/1/2019,,,,,,,,,,
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,EZ Scan renewal 2019-2020,0,0,149.95,8/22/2019,P,2000050,1200009315,66480,,5065,Fitness Finder Inc            ,INV645,20,33
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,Reading Counts DES Licenses,0,0,400,8/30/2019,P,2000190,100024357,66707,,356,Houghton Mifflin Harcourt     ,710161941,20,50
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,IXL site license (Grades K-5:,0,0,5100,10/11/2019,P,2000060,1200009492,67098,,122,IXL Learning                  ,S352550,20,100
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,11191508 Delta Elem 2659 Nistl,0,0,83.89,10/11/2019,P,2000000,1200009514,67204,,1891,Ricoh USA Inc                 ,5057680741,20,100
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,White Toe Tokens,0,0,75.95,11/6/2019,P,2000403,100024498,67555,,5065,Fitness Finder Inc            ,INV2412,20,136
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,Green Toe Tokens,0,0,75.95,11/6/2019,P,2000403,100024498,67555,,5065,Fitness Finder Inc            ,INV2412,20,136
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,Yellow Toe Tokens,0,0,75.95,11/6/2019,P,2000403,100024498,67555,,5065,Fitness Finder Inc            ,INV2412,20,136
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,11191508 Delta Elem 2659 Nistl,0,0,139.54,1/9/2020,P,2000000,1200009856,68574,,1891,Ricoh USA Inc                 ,5058511821,20,215
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,11191508 Delta Elem 2659 Nistl,0,0,39.16,3/31/2020,P,2000000,1200010136,69551,,1891,Ricoh USA Inc                 ,5059232693,20,374
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,EZ Scan renewal 2019-2020,0,0,0,8/22/2019,P,2000050, ,66480,,5065,Fitness Finder Inc            ,                   ,20,33
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,Reading Counts DES Licenses,0,0,0,8/30/2019,P,2000190, ,66707,,356,Houghton Mifflin Harcourt     ,                   ,20,50
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,IXL site license (Grades K-5:,0,0,0,10/11/2019,P,2000060, ,67098,,122,IXL Learning                  ,                   ,20,100
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,Yellow Toe Tokens,0,0,0,11/6/2019,P,2000403, ,67555,,5065,Fitness Finder Inc            ,                   ,20,136
Delta/Greely School District,20,100,549,100,000,440,OTHER PURCHASED SERVICES,11191508 Delta Elem 2659 Nistl,0,0,0,6/30/2020,P,2000000, ,69551,,1891,Ricoh USA Inc                 ,                   ,20,499
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SAXO 2008 POWER UP WKBK FORMA,0,0,594,8/7/2019,P,2000051,1200009292,66401,,1350,"Follett School Solutions, Inc.",2405372A,20,22
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SAXO 2008 POWER UP WKBK FORMA,0,0,544.5,8/7/2019,P,2000051,1200009292,66401,,1350,"Follett School Solutions, Inc.",2405372A,20,22
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,27.25,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,29.6,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,29.6,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,44.4,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Constru,0,0,44.4,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,59.2,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,59.2,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,59.2,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,62,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,62,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Freight,0,0,364.95,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,27.25,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,27.25,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SunWorks Heavyweight Construct,0,0,27.25,8/22/2019,P,2000141,1200009332,66530,,629,School Specialty              ,20812356238,20,33
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Dibels Next Data Management &,0,0,292.5,8/27/2019,P,2000186,1200009341,66558,,7014,Cambium Learning Group        ,2136218,20,38
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Saxon '12 Math Intermediate 3,0,0,238.2,8/30/2019,P,2000188,1200009394,66689,,1350,"Follett School Solutions, Inc.",2418643A,20,50
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Harcourt Social Studies: Stude,0,0,82.7,9/11/2019,P,2000185,1200009390,66733,,72,Biblio.com Inc.               ,1005-846554,20,62
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Journeys: Common Core Student,0,0,71.3,9/11/2019,P,2000185,1200009390,66733,,72,Biblio.com Inc.               ,1005-846554,20,62
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",HP 78A (CE278A) Black toner ca,0,0,317.78,10/4/2019,P,2000138,100024387,66864,,227,Amazon                        ,43363393848,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Immuson Thermal Laminating Pou,0,0,29.98,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Basic Care Junior Strength Ibu,0,0,35.16,10/4/2019,P,2000032,100024387,66833,,227,Amazon                        ,46984895633,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Children's Pepto Chewable Tabl,0,0,33.96,10/4/2019,P,2000032,100024387,66865,,227,Amazon                        ,46848436659,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",SoundHealth Cherry Cough Drops,0,0,14.38,10/4/2019,P,2000032,100024387,66833,,227,Amazon                        ,46984895633,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Coofficer Extra Large Binder C,0,0,8.95,10/4/2019,P,2000031,100024387,66845,,227,Amazon                        ,84995884957,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Clipco Binder Clips Medium 1.2,0,0,10.95,10/4/2019,P,2000031,100024387,66845,,227,Amazon                        ,84995884957,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",School Smart Kraft Envelope wi,0,0,11.99,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",BIC Wite-Out Brand EZ Correct,0,0,23.2,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",UNIVERSAL Office Products 7900,0,0,16.99,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED","Arteza Highlighters Set of 64,",0,0,25.19,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",6 X Highland 6539 Self-Stick N,0,0,16.76,10/4/2019,P,2000031,100024387,66845,,227,Amazon                        ,84995884957,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED","Highland Notes, 3 x 3-Inches,",0,0,49,10/4/2019,P,2000031,100024387,66845,,227,Amazon                        ,84995884957,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",AmazonBasics #10 Security-Tint,0,0,37.96,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Immuson Thermal Laminating Pou,0,0,56,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Children's Tylenol Chewables;,0,0,35.82,10/4/2019,P,2000032,100024387,66833,,227,Amazon                        ,46984895633,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",EXPO 80002 Low-Odor Dry Erase,0,0,59.75,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Scotch Heavy Duty Shipping Pac,0,0,81.84,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",EXPO 80003 Low-Odor Dry Erase,0,0,93.2,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED","Scotch Magic Tape, Invisible,",0,0,152,10/4/2019,P,2000031,100024387,66846,,227,Amazon                        ,46264696544,20,95
Delta/Greely School District,20,100,549,100,000,450,"SUPPLIES, MATERIALS & MED",Freight,0,0,2.16,10/4/2019,P,2000032,100024387,66865,,227,Amazon                        ,46848436659,20,95
