District_Name,Fiscal_Year,Fund_Code,Org,Account,Object_Code,Project,Doc_Line_Number,Description,Invoice_Date,Date,Period,Vendor_Name,Amount
Valdez City School District,20,100,1,100,451,,CL  36672   5,Teaching Supplies,7/1/2019,7/1/2019,1019,"    63 MORRISON, TRISTY",121.60
Valdez City School District,20,100,1,100,451,,CL  36672   5,Teaching Supplies,7/1/2019,7/1/2019,1019,"    63 MORRISON, TRISTY",-121.60
Valdez City School District,20,100,1,100,451,,CL  36672  10,Teaching Supplies,7/1/2019,7/1/2019,1019,"    63 MORRISON, TRISTY",42.42
Valdez City School District,20,100,1,100,451,,CL  36672  10,Teaching Supplies,7/1/2019,7/1/2019,1019,"    63 MORRISON, TRISTY",-42.42
Valdez City School District,20,100,1,100,451,,CL  36715   1,Teaching Supplies,7/1/2019,7/1/2019,1019,"   967 KELLY, JENNIFER J",174.33
Valdez City School District,20,100,1,100,451,,CL  36715   1,Teaching Supplies,7/1/2019,7/1/2019,1019,"   967 KELLY, JENNIFER J",-174.33
Valdez City School District,20,100,1,100,451,,CL  36729   1,ASTA/NSTA Member Dues,7/1/2019,7/1/2019,1019,"  3509 O'BRIEN, DENISE",30.00
Valdez City School District,20,100,1,100,451,,CL  36729   1,ASTA/NSTA Member Dues,7/1/2019,7/1/2019,1019,"  3509 O'BRIEN, DENISE",-30.00
Valdez City School District,20,100,1,100,451,,PO  54801   1,Science - OBrien,7/1/2019,7/1/2019,1019,  1267 AMAZON CREDIT PLAN,200.92
Valdez City School District,20,100,1,100,451,,PO  54803   1,Teaching/Staff,7/1/2019,7/1/2019,1019,"  3458 VALDEZ FOOD CACHE, LLC",105.52
Valdez City School District,20,100,1,100,451,,PO  54843   1,Teaching Supplies,7/1/2019,7/1/2019,1019,  2268 REALITYWORKS INC,150.00
Valdez City School District,20,100,1,100,451,,PO  54855   1,Subscription,7/1/2019,7/1/2019,1019,  1818 SCHOLASTIC INC,151.80
Valdez City School District,20,100,1,100,451,,PO  54855   2,Shipping,7/1/2019,7/1/2019,1019,  1818 SCHOLASTIC INC,15.18
Valdez City School District,20,100,1,100,451,,PO  54972   1,Teach Supplies,7/1/2019,7/1/2019,1019,"    63 MORRISON, TRISTY",66.74
Valdez City School District,20,100,1,100,451,,PO  54972   3,Teaching Supplies,7/1/2019,7/1/2019,1019,"    63 MORRISON, TRISTY",23.37
Valdez City School District,20,100,1,100,451,,PO  54972   4,Teaching Supplies,7/1/2019,7/1/2019,1019,"    63 MORRISON, TRISTY",32.56
Valdez City School District,20,100,1,100,451,,PO  54972   5,Teaching Supplies,7/1/2019,7/1/2019,1019,"    63 MORRISON, TRISTY",121.60
Valdez City School District,20,100,1,100,451,,PO  54972  10,Teaching Supplies,7/1/2019,7/1/2019,1019,"    63 MORRISON, TRISTY",42.42
Valdez City School District,20,100,1,100,451,,PO  55065   1,Teaching Supplies,7/1/2019,7/1/2019,1019,  3637 OFFICE DEPOT,88.74
Valdez City School District,20,100,1,100,451,,PO  55065   2,Teaching Supplies,7/1/2019,7/1/2019,1019,  3637 OFFICE DEPOT,55.99
Valdez City School District,20,100,1,100,451,,PO  55066   1,ASTA/NSTA Member Dues,7/1/2019,7/1/2019,1019,"  3509 O'BRIEN, DENISE",30.00
Valdez City School District,20,100,1,100,451,,PO  55070   1,Counseling Dept.,7/1/2019,7/1/2019,1019,  3637 OFFICE DEPOT,50.94
Valdez City School District,20,100,1,100,451,,PO  55119   1,Teaching Supplies,7/1/2019,7/1/2019,1019,  4141 PURPLE AIR LLC,458.00
Valdez City School District,20,100,1,100,451,,PO  55119   2,USPS,7/1/2019,7/1/2019,1019,  4141 PURPLE AIR LLC,14.35
Valdez City School District,20,100,1,100,451,,PO  55145   1,Student Pantry / Counsel,7/1/2019,7/1/2019,1019,   228 EAGLE QUALITY CENTER,133.41
Valdez City School District,20,100,1,100,451,,CL  36817  21,Student Pantry / Counsel,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,133.41
Valdez City School District,20,100,1,100,451,,CL  36817  21,Student Pantry / Counsel,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,-133.41
Valdez City School District,20,100,1,100,451,,CL  36833   1,Teaching Supplies,7/1/2019,7/1/2019,1119,"  3509 O'BRIEN, DENISE",121.60
Valdez City School District,20,100,1,100,451,,CL  36833   1,Teaching Supplies,7/1/2019,7/1/2019,1119,"  3509 O'BRIEN, DENISE",-121.60
Valdez City School District,20,100,1,100,451,,CL  36842   1,Teaching/Staff,7/1/2019,7/1/2019,1119,"  3458 VALDEZ FOOD CACHE, LLC",105.52
Valdez City School District,20,100,1,100,451,,CL  36842   1,Teaching/Staff,7/1/2019,7/1/2019,1119,"  3458 VALDEZ FOOD CACHE, LLC",-105.52
Valdez City School District,20,100,1,100,451,,CL  36849   1,Teaching Supplies,7/1/2019,7/1/2019,1119,"  2998 VERFAILLIE, PAMELA B",28.03
Valdez City School District,20,100,1,100,451,,CL  36849   1,Teaching Supplies,7/1/2019,7/1/2019,1119,"  2998 VERFAILLIE, PAMELA B",-28.03
Valdez City School District,20,100,1,100,451,,CL  36849   2,Teaching Supplies,7/1/2019,7/1/2019,1119,"  2998 VERFAILLIE, PAMELA B",20.24
Valdez City School District,20,100,1,100,451,,CL  36849   2,Teaching Supplies,7/1/2019,7/1/2019,1119,"  2998 VERFAILLIE, PAMELA B",-20.24
Valdez City School District,20,100,1,100,451,,CL  36858   3,Teaching Supplies,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,88.74
Valdez City School District,20,100,1,100,451,,CL  36858   3,Teaching Supplies,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-88.74
Valdez City School District,20,100,1,100,451,,CL  36858   4,Teaching Supplies,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,55.99
Valdez City School District,20,100,1,100,451,,CL  36858   4,Teaching Supplies,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-55.99
Valdez City School District,20,100,1,100,451,,CL  36858   5,Teaching Supplies,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,458.00
Valdez City School District,20,100,1,100,451,,CL  36858   5,Teaching Supplies,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-458.00
Valdez City School District,20,100,1,100,451,,CL  36858   6,USPS,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,14.35
Valdez City School District,20,100,1,100,451,,CL  36858   6,USPS,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-14.35
Valdez City School District,20,100,1,100,451,,CL  36858   8,Science - OBrien,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,200.92
Valdez City School District,20,100,1,100,451,,CL  36858   8,Science - OBrien,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-200.92
Valdez City School District,20,100,1,100,451,,CL  36858   9,Teaching Supplies,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,150.00
Valdez City School District,20,100,1,100,451,,CL  36858   9,Teaching Supplies,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-150.00
Valdez City School District,20,100,1,100,451,,CL  36858  11,Counseling Dept.,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,50.94
Valdez City School District,20,100,1,100,451,,CL  36858  11,Counseling Dept.,7/1/2019,7/1/2019,1119,  3164 BANK OF AMERICA,-50.94
Valdez City School District,20,100,1,100,451,,CL  36900   1,Laminating Film 2 Rl Pk,7/1/2019,11/13/2019,1119,   851 SCHOOL SPECIALTY INC,303.80
Valdez City School District,20,100,1,100,451,,CL  36900   1,Laminating Film 2 Rl Pk,7/1/2019,11/13/2019,1119,   851 SCHOOL SPECIALTY INC,-303.80
Valdez City School District,20,100,1,100,451,,PO  55224   1,Pren 2007 Intro to Culina,7/1/2019,7/1/2019,1119,   120 FOLLETT SCHOOL SOLUTIONS INC,122.31
Valdez City School District,20,100,1,100,451,,PO  55224   2,Shipping,7/1/2019,7/1/2019,1119,   120 FOLLETT SCHOOL SOLUTIONS INC,12.23
Valdez City School District,20,100,1,100,451,,PO  55224   1,Pren 2007 Intro to Culina,7/1/2019,7/1/2019,1119,   120 FOLLETT SCHOOL SOLUTIONS INC,-122.31
Valdez City School District,20,100,1,100,451,,PO  55224   2,Shipping,7/1/2019,7/1/2019,1119,   120 FOLLETT SCHOOL SOLUTIONS INC,-12.23
Valdez City School District,20,100,1,100,451,,PO  55251   1,Teaching Supplies,7/1/2019,7/1/2019,1119,"  3509 O'BRIEN, DENISE",121.60
Valdez City School District,20,100,1,100,451,,PO  55254   1,Teaching Supplies,7/1/2019,7/1/2019,1119,"  3458 VALDEZ FOOD CACHE, LLC",72.14
Valdez City School District,20,100,1,100,451,,PO  55255   3,Office/Teaching Supplies,7/1/2019,7/1/2019,1119,   228 EAGLE QUALITY CENTER,34.04
Valdez City School District,20,100,1,100,451,,PO  55274   1,Teaching Supplies,7/1/2019,7/1/2019,1119,"  2998 VERFAILLIE, PAMELA B",28.03
Valdez City School District,20,100,1,100,451,,PO  55274   2,Teaching Supplies,7/1/2019,7/1/2019,1119,"  2998 VERFAILLIE, PAMELA B",20.24
Valdez City School District,20,100,1,100,451,,PO  55275   1,Laminating Film 2 Rl Pk,7/1/2019,7/1/2019,1119,   851 SCHOOL SPECIALTY INC,303.80
Valdez City School District,20,100,1,100,451,,PO  55398   1,Teaching Supplies,7/1/2019,7/1/2019,1119,  3637 OFFICE DEPOT,215.31
Valdez City School District,20,100,1,100,451,,PO  55427   1,Teaching Supplies,7/1/2019,7/1/2019,1119,  3637 OFFICE DEPOT,202.57
Valdez City School District,20,100,1,100,451,,PO  55431   1,Teaching Supplies,7/1/2019,7/1/2019,1119,  1267 AMAZON CREDIT PLAN,108.28
Valdez City School District,20,100,1,100,451,,PO  55454   1,Chromium Strip,7/1/2019,7/1/2019,1119,  1267 AMAZON CREDIT PLAN,19.55
Valdez City School District,20,100,1,100,451,,PO  55488   1,Teaching Supplies,7/1/2019,7/1/2019,1119,  1267 AMAZON CREDIT PLAN,162.33
Valdez City School District,20,100,1,100,451,,PO  55488   2,Teaching Supplies,7/1/2019,7/1/2019,1119,  1267 AMAZON CREDIT PLAN,9.99
Valdez City School District,20,100,1,100,451,,PO  55488   3,Teaching Supplies,7/1/2019,7/1/2019,1119,  1267 AMAZON CREDIT PLAN,8.59
Valdez City School District,20,100,1,100,451,,PO  55490   1,Teaching Supplies,7/1/2019,7/1/2019,1119,  3637 OFFICE DEPOT,81.55
Valdez City School District,20,100,1,100,451,,CL  36975   2,Office/Teaching Supplies,7/1/2019,7/1/2019,1219,   228 EAGLE QUALITY CENTER,34.04
Valdez City School District,20,100,1,100,451,,CL  36975   2,Office/Teaching Supplies,7/1/2019,7/1/2019,1219,   228 EAGLE QUALITY CENTER,-34.04
Valdez City School District,20,100,1,100,451,,CL  36988   4,Teaching Supplies,7/1/2019,7/1/2019,1219,"  3458 VALDEZ FOOD CACHE, LLC",72.14
Valdez City School District,20,100,1,100,451,,CL  36988   4,Teaching Supplies,7/1/2019,7/1/2019,1219,"  3458 VALDEZ FOOD CACHE, LLC",-72.14
Valdez City School District,20,100,1,100,451,,CL  37064   1,Subscription,7/1/2019,12/3/2019,1219,  1818 SCHOLASTIC INC,151.80
Valdez City School District,20,100,1,100,451,,CL  37064   1,Subscription,7/1/2019,12/3/2019,1219,  1818 SCHOLASTIC INC,-151.80
Valdez City School District,20,100,1,100,451,,CL  37064   2,Shipping,7/1/2019,12/3/2019,1219,  1818 SCHOLASTIC INC,15.18
Valdez City School District,20,100,1,100,451,,CL  37064   2,Shipping,7/1/2019,12/3/2019,1219,  1818 SCHOLASTIC INC,-15.18
Valdez City School District,20,100,1,100,451,,CL  37084   5,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,108.28
Valdez City School District,20,100,1,100,451,,CL  37084   5,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,-108.28
Valdez City School District,20,100,1,100,451,,CL  37084   7,Chromium Strip,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,19.55
Valdez City School District,20,100,1,100,451,,CL  37084   7,Chromium Strip,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,-19.55
Valdez City School District,20,100,1,100,451,,CL  37084   8,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,81.55
Valdez City School District,20,100,1,100,451,,CL  37084   8,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,-81.55
Valdez City School District,20,100,1,100,451,,CL  37084   9,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,202.57
Valdez City School District,20,100,1,100,451,,CL  37084   9,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,-202.57
Valdez City School District,20,100,1,100,451,,CL  37084  13,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,215.31
Valdez City School District,20,100,1,100,451,,CL  37084  13,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,-215.31
Valdez City School District,20,100,1,100,451,,CL  37084  14,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,9.99
Valdez City School District,20,100,1,100,451,,CL  37084  14,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,-9.99
Valdez City School District,20,100,1,100,451,,CL  37084  15,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,8.59
Valdez City School District,20,100,1,100,451,,CL  37084  15,Teaching Supplies,7/1/2019,7/1/2019,1219,  3164 BANK OF AMERICA,-8.59
Valdez City School District,20,100,1,100,451,,PO  55777   2,Supreme 8 1/2 X 11 Paper,7/1/2019,7/1/2019,1219,   476 VERITIV OPERATING COMPANY,"2,269.20"
Valdez City School District,20,100,1,100,451,,CL  37126   1,Supplies 10/9/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",55.85
Valdez City School District,20,100,1,100,451,,CL  37126   1,Supplies 10/9/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",-55.85
Valdez City School District,20,100,1,100,451,,CL  37126   2,Supplies 11/26/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",24.77
Valdez City School District,20,100,1,100,451,,CL  37126   2,Supplies 11/26/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",-24.77
Valdez City School District,20,100,1,100,451,,CL  37126   3,Supplies 10/18/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",148.93
Valdez City School District,20,100,1,100,451,,CL  37126   3,Supplies 10/18/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",-148.93
Valdez City School District,20,100,1,100,451,,CL  37126   4,Supplies 11/26/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",29.72
Valdez City School District,20,100,1,100,451,,CL  37126   4,Supplies 11/26/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",-29.72
Valdez City School District,20,100,1,100,451,,CL  37126   5,Supplies 12/12/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",36.40
Valdez City School District,20,100,1,100,451,,CL  37126   5,Supplies 12/12/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",-36.40
Valdez City School District,20,100,1,100,451,,CL  37126   6,Supplies 11/21/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",74.24
Valdez City School District,20,100,1,100,451,,CL  37126   6,Supplies 11/21/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",-74.24
Valdez City School District,20,100,1,100,451,,CL  37126   7,Supplies 11/21/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",58.14
Valdez City School District,20,100,1,100,451,,CL  37126   7,Supplies 11/21/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",-58.14
Valdez City School District,20,100,1,100,451,,CL  37126   8,Supplies 11/20/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",51.65
Valdez City School District,20,100,1,100,451,,CL  37126   8,Supplies 11/20/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",-51.65
Valdez City School District,20,100,1,100,451,,CL  37159   2,Supreme 8 1/2 X 11 Paper,7/1/2019,1/10/2020,0120,   476 VERITIV OPERATING COMPANY,"2,269.20"
Valdez City School District,20,100,1,100,451,,CL  37159   2,Supreme 8 1/2 X 11 Paper,7/1/2019,1/10/2020,0120,   476 VERITIV OPERATING COMPANY,"-2,269.20"
Valdez City School District,20,100,1,100,451,,CL  37207   1,Teaching Supplies,7/1/2019,7/1/2019,0120,  3164 BANK OF AMERICA,162.33
Valdez City School District,20,100,1,100,451,,CL  37207   1,Teaching Supplies,7/1/2019,7/1/2019,0120,  3164 BANK OF AMERICA,-162.33
Valdez City School District,20,100,1,100,451,,CL  37226   4,Shipping divided 4 ways,7/1/2019,1/13/2020,0120,    43 C.A.T. TRANSPORTATION,262.50
Valdez City School District,20,100,1,100,451,,CL  37226   4,Shipping divided 4 ways,7/1/2019,1/13/2020,0120,    43 C.A.T. TRANSPORTATION,-262.50
Valdez City School District,20,100,1,100,451,,PO  55788   1,Supplies 10/9/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",55.85
Valdez City School District,20,100,1,100,451,,PO  55788   2,Supplies 11/26/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",24.77
Valdez City School District,20,100,1,100,451,,PO  55788   3,Supplies 10/18/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",148.93
Valdez City School District,20,100,1,100,451,,PO  55788   4,Supplies 11/26/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",29.72
Valdez City School District,20,100,1,100,451,,PO  55788   5,Supplies 12/12/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",36.40
Valdez City School District,20,100,1,100,451,,PO  55788   6,Supplies 11/21/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",74.24
Valdez City School District,20,100,1,100,451,,PO  55788   7,Supplies 11/21/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",58.14
Valdez City School District,20,100,1,100,451,,PO  55788   8,Supplies 11/20/19,7/1/2019,7/1/2019,0120,"   749 HECKATHORN, JENNY",51.65
Valdez City School District,20,100,1,100,451,,PO  55800   1,GRAB BAR,7/1/2019,7/1/2019,0120,  1267 AMAZON CREDIT PLAN,24.50
Valdez City School District,20,100,1,100,451,,PO  55800   2,WELDING HAMMERS,7/1/2019,7/1/2019,0120,  1267 AMAZON CREDIT PLAN,8.88
Valdez City School District,20,100,1,100,451,,PO  55801   1,Escape Ladder 3 story,7/1/2019,7/1/2019,0120,  4175 X-IT PRODUCTS LLC,209.00
Valdez City School District,20,100,1,100,451,,PO  55802   1,Tamper-Evident Luggage Se,7/1/2019,7/1/2019,0120,  4176 A. RIFKIN CO.,30.56
Valdez City School District,20,100,1,100,451,,PO  55848   1,Teaching Supplies,7/1/2019,7/1/2019,0120,  3637 OFFICE DEPOT,62.98
Valdez City School District,20,100,1,100,451,,PO  55848   2,Teaching Supplies,7/1/2019,7/1/2019,0120,  3637 OFFICE DEPOT,37.59
Valdez City School District,20,100,1,100,451,,PO  55912   1,Teaching Supplies,7/1/2019,7/1/2019,0120,"  3458 VALDEZ FOOD CACHE, LLC",105.52
Valdez City School District,20,100,1,100,451,,PO  55974   4,Shipping divided 4 ways,7/1/2019,7/1/2019,0120,    43 C.A.T. TRANSPORTATION,262.50
Valdez City School District,20,100,1,100,451,,PO  56020   1,Teaching Supplies,7/1/2019,7/1/2019,0120,   318 NASCO MODESTO,139.38
Valdez City School District,20,100,1,100,451,,PO  56020   2,Shipping,7/1/2019,7/1/2019,0120,   318 NASCO MODESTO,38.71
Valdez City School District,20,100,1,100,451,,PO  56036   1,Anatomy & Physiology,7/1/2019,7/1/2019,0120,"  1591 APPLE COMPUTER, INC.",349.90
Valdez City School District,20,100,1,100,451,,PO  56036   2,Discount,7/1/2019,7/1/2019,0120,"  1591 APPLE COMPUTER, INC.",-10.42
Valdez City School District,20,100,1,100,451,,PO  56057   1,Student Pantry-Counsel,7/1/2019,7/1/2019,0120,   228 EAGLE QUALITY CENTER,48.58
Valdez City School District,20,100,1,100,451,,PO  56058   1,Student Pantry Supplies,7/1/2019,7/1/2019,0120,"  3458 VALDEZ FOOD CACHE, LLC",238.26
