District_Name,Fiscal_Year,Fund_Code,Function_Code,School_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,November 21 Payroll,0,0,6570.3,11/20/2018,J,1658, , ,,         ,                              ,                   ,19,197
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,December 7 Payroll,0,0,6570.3,12/10/2018,J,1669, , ,,         ,                              ,                   ,19,223
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,Dec 21 Payroll,0,0,6570.3,12/20/2018,J,1672, , ,,         ,                              ,                   ,19,236
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,January 4 Payroll,0,0,6570.3,1/3/2019,J,1674, , ,,         ,                              ,                   ,19,243
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,January 18 Payroll,0,0,6570.3,1/18/2019,J,1685, , ,,         ,                              ,                   ,19,264
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,February 1 Payroll,0,0,6570.3,2/6/2019,J,1689, , ,,         ,                              ,                   ,19,304
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,February 15 Payroll,0,0,6570.3,2/15/2019,J,1699, , ,,         ,                              ,                   ,19,323
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,March 1 Payroll,0,0,6570.3,3/8/2019,J,1706, , ,,         ,                              ,                   ,19,363
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,March 15 Payroll,0,0,6570.3,3/15/2019,J,1708, , ,,         ,                              ,                   ,19,376
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,March 29 Payroll,0,0,6570.3,3/29/2019,J,1716, , ,,         ,                              ,                   ,19,391
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,April 12 Payroll,0,0,6570.3,4/15/2019,J,1722, , ,,         ,                              ,                   ,19,414
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,April 26 Payroll,0,0,6570.3,5/1/2019,J,1728, , ,,         ,                              ,                   ,19,448
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,May 10 Payroll,0,0,6570.3,5/10/2019,J,1729, , ,,         ,                              ,                   ,19,459
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,,0,0,6605.46,5/24/2019,J,1737, , ,,         ,                              ,                   ,19,484
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,June 7 Payroll,0,0,6605.46,6/7/2019,J,1740, , ,,         ,                              ,                   ,19,511
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,June 21 Payroll,0,0,6605.46,6/21/2019,J,1741, , ,,         ,                              ,                   ,19,542
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,July 19 Cert Payroll,0,0,6605.46,6/26/2019,J,1745, , ,,         ,                              ,                   ,19,555
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,July 5 Cert Payroll,0,0,6605.46,6/26/2019,J,1744, , ,,         ,                              ,                   ,19,552
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,August 2 Cert Payroll,0,0,6605.53,6/26/2019,J,1746, , ,,         ,                              ,                   ,19,559
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,TRS On Behalf,0,0,211385.26,6/28/2019,J,1803, , ,,         ,                              ,                   ,19,576
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,Correcting Eileen Mock's FY19,0,0,-8048.85,6/30/2019,J,1819, , ,,         ,                              ,                   ,19,582
Delta/Greely School District,19,100,549,100,0,355,RETIREMENT - TRS,Retirement DC Forfeiture Adj,0,0,-19295.6,6/30/2019,J,1824, , ,,         ,                              ,                   ,19,587
Delta/Greely School District,19,100,549,100,0,356,RETIREMENT - PERS,Retirement DC Forfeiture Adj,0,0,-1869.48,6/30/2019,J,1824, , ,,         ,                              ,                   ,19,587
Delta/Greely School District,19,100,549,100,0,420,STAFF TRAVEL,Brant - MAP Conference Travel,0,0,1963.4,12/10/2018,J,1664, , ,,         ,                              ,                   ,19,221
Delta/Greely School District,19,100,549,100,0,433,COMMUNICATIONS,S. Smith (USPS) mail pkg to SE,0,0,11.45,1/7/2019,P,1900553,100023891,64024,,2671,Delta Elementary Petty Cash   ,Dec-18,19,242
Delta/Greely School District,19,100,549,100,0,433,COMMUNICATIONS,S. Smith (USPS) mail pkg to SE,0,0,0,1/7/2019,P,1900553, ,64024,,2671,Delta Elementary Petty Cash   ,                   ,19,242
Delta/Greely School District,19,100,549,100,0,440,OTHER PURCHASED SERVICES,IXL site license (Grades K-5:3,0,0,5100,7/9/2018,P,1900020,1200008106,62222,,122,IXL Learning                  ,S329119,19,10
Delta/Greely School District,19,100,549,100,0,440,OTHER PURCHASED SERVICES,9780545123099Reading Counts! H,0,0,1240,8/31/2018,P,1900019,100023631,62446,,356,Houghton Mifflin Harcourt     ,710114039,19,65
Delta/Greely School District,19,100,549,100,0,440,OTHER PURCHASED SERVICES,Delta Elementary Copier - 2659,0,0,32.04,10/10/2018,P,1900000,1200008295,63063,,1891,Ricoh USA Inc                 ,5054747289,19,115
Delta/Greely School District,19,100,549,100,0,440,OTHER PURCHASED SERVICES,Delta Elementary Copier - 2659,0,0,30.14,1/7/2019,P,1900000,1200008608,64069,,1891,Ricoh USA Inc                 ,5055490295,19,242
Delta/Greely School District,19,100,549,100,0,440,OTHER PURCHASED SERVICES,Delta Elementary Copier - 2659,0,0,124.62,4/5/2019,P,1900000,1200008945,65236,,1891,Ricoh USA Inc                 ,5056315522,19,400
Delta/Greely School District,19,100,549,100,0,440,OTHER PURCHASED SERVICES,Delta Elementary Copier - 2659,0,0,42.56,6/24/2019,P,1900000,100024269,66289,,1891,Ricoh USA Inc                 ,5057026204,19,537
Delta/Greely School District,19,100,549,100,0,440,OTHER PURCHASED SERVICES,IXL site license (Grades K-5:3,0,0,0,7/9/2018,P,1900020, ,62222,,122,IXL Learning                  ,                   ,19,10
Delta/Greely School District,19,100,549,100,0,440,OTHER PURCHASED SERVICES,9780545123099Reading Counts! H,0,0,0,8/31/2018,P,1900019, ,62446,,356,Houghton Mifflin Harcourt     ,                   ,19,65
Delta/Greely School District,19,100,549,100,0,440,OTHER PURCHASED SERVICES,Delta Elementary Copier - 2659,0,0,0,6/24/2019,P,1900000, ,66289,,1891,Ricoh USA Inc                 ,                   ,19,537
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Refund - Invoice Cancelled,0,0,-628.05,6/24/2019,R,3103, , ,Office Max,         ,                              ,                   ,19,548
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Freight,0,0,72,7/9/2018,P,1900023,100023601,62228,,6084,"Lauren's Kids, Inc            ",LK0518-02,19,10
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED","Safer, Smarter Kids Student an",0,0,150,7/9/2018,P,1900023,100023601,62228,,6084,"Lauren's Kids, Inc            ",LK0518-02,19,10
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED","Safer, Smarter Kids Student an",0,0,150,7/9/2018,P,1900023,100023601,62228,,6084,"Lauren's Kids, Inc            ",LK0518-02,19,10
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED","Safer, Smarter Kids Student an",0,0,150,7/9/2018,P,1900023,100023601,62228,,6084,"Lauren's Kids, Inc            ",LK0518-02,19,10
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED","Safer, Smarter Kids Student an",0,0,150,7/9/2018,P,1900023,100023601,62228,,6084,"Lauren's Kids, Inc            ",LK0518-02,19,10
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Brant - ScienceSpin 2,0,0,24.75,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Mills - Scholastic News 2,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Brant - Scholastic News 2,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Webb - Scholastic News 1,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Stirling - Scholastic News 1,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Hooton - Scholastic News 1,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Smith - Let's Find Out,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Reiter - Let's Find Out,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Lehner - Let's Find Out,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Freight,0,0,254.32,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Stossmeister - Scholastic News,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Mills - ScienceSpin 2,0,0,24.75,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Cheryl Hanson - Scholastic New,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Cheryl Hanson - ScienceSpin 2,0,0,24.75,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Bonny Overturf - My Big World,0,0,131.25,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Pugh - Scholastic News 5,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Robin Klein - Scholastic News,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Todd Hanson - Scholastic News,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Tomasch - Scholastic News 4,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Gehart - Scholastic News 4,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Lansing - Scholastic News 3,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",Janine Todd - Scholastic News,0,0,137.5,7/31/2018,P,1900039,1200008115,62335,,699,Scholastic Classroom Magazines,M6433320,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",HMH 2014 RDRS NTBK VOL 2 FORJ,0,0,298.35,7/31/2018,P,1900018,1200008136,62312,,1350,"Follett School Solutions, Inc.",2246317A,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",HMH 2014 RDRS NTBK VOL 1 FORJ,0,0,333.45,7/31/2018,P,1900018,1200008136,62312,,1350,"Follett School Solutions, Inc.",2246317A,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",SAXO 2008 POWER UP WKBK FORMA,0,0,181.25,7/31/2018,P,1900018,1200008136,62309,,1350,"Follett School Solutions, Inc.",2246317A,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",HMH 2014 RDRS NTBK VOL 2 FORJ,0,0,263.25,7/31/2018,P,1900018,1200008136,62309,,1350,"Follett School Solutions, Inc.",2246317A,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",HMH 2014 RDRS NTBK FORJOURNEY,0,0,203.2,7/31/2018,P,1900018,1200008136,62311,,1350,"Follett School Solutions, Inc.",2246317C,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",HMH 2014 RDRS NTBK VOL 1 FORJ,0,0,263.25,7/31/2018,P,1900018,1200008136,62312,,1350,"Follett School Solutions, Inc.",2246317A,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",SAXO 2008 POWER UP WKBK FORMA,0,0,168.75,7/31/2018,P,1900018,1200008136,62312,,1350,"Follett School Solutions, Inc.",2246317A,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",HMH 2014 RDRS NTBK FORJOURNEY,0,0,209.55,7/31/2018,P,1900018,1200008136,62310,,1350,"Follett School Solutions, Inc.",2246317B,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",SAXO 2008 POWER UP WKBK FORMA,0,0,320.25,7/31/2018,P,1900018,1200008136,62309,,1350,"Follett School Solutions, Inc.",2246317A,19,25
Delta/Greely School District,19,100,549,100,0,450,"SUPPLIES, MATERIALS & MED",cases paper returned - wrong s,0,0,-479.85,8/31/2018,P,,100023636,62490,,771,Office Max/Office Depot       ,18949263000,19,65
