District_Name,Fiscal_Year,Fund_Code,Org,Account,Object_Code,Project,Doc_Line_Number,Description,Invoice_Date,Date,Period,Vendor_Name,Amount
Valdez City School District,19,100,1,100,451,,CL  34635   6,Tch Supplies. Auth 806422,7/1/2018,10/6/2018,1018,   228 EAGLE QUALITY CENTER,-75.31
Valdez City School District,19,100,1,100,451,,CL  34635  14,Tch/Off/Gate Ath 435917,7/1/2018,10/6/2018,1018,   228 EAGLE QUALITY CENTER,22.94
Valdez City School District,19,100,1,100,451,,CL  34635  14,Tch/Off/Gate Ath 435917,7/1/2018,10/6/2018,1018,   228 EAGLE QUALITY CENTER,-22.94
Valdez City School District,19,100,1,100,451,,CL  34636  14,See Attached,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,"1,319.08"
Valdez City School District,19,100,1,100,451,,CL  34636  14,See Attached,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,"-1,319.08"
Valdez City School District,19,100,1,100,451,,CL  34639  21,CARDSTOCK,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,91.89
Valdez City School District,19,100,1,100,451,,CL  34639  21,CARDSTOCK,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-91.89
Valdez City School District,19,100,1,100,451,,CL  34667   1,Tch Supplies,7/1/2018,7/1/2018,1018,  3879 RMHS GRAPHICS DESIGN,75
Valdez City School District,19,100,1,100,451,,CL  34667   1,Tch Supplies,7/1/2018,7/1/2018,1018,  3879 RMHS GRAPHICS DESIGN,-75
Valdez City School District,19,100,1,100,451,,CL  34668   1,Tch Supplies,7/1/2018,7/1/2018,1018,"  3346 WOODGATE, WOODY",100
Valdez City School District,19,100,1,100,451,,CL  34668   1,Tch Supplies,7/1/2018,7/1/2018,1018,"  3346 WOODGATE, WOODY",-100
Valdez City School District,19,100,1,100,451,,CL  34670   1,Shipping,7/1/2018,10/2/2018,1018,"   249 CARLILE TRANSPORTATION SYSTEMS, INC.",161.2
Valdez City School District,19,100,1,100,451,,CL  34670   1,Shipping,7/1/2018,10/2/2018,1018,"   249 CARLILE TRANSPORTATION SYSTEMS, INC.",-161.2
Valdez City School District,19,100,1,100,451,,CL  34671   8,Fairbanks,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,29.94
Valdez City School District,19,100,1,100,451,,CL  34671   8,Fairbanks,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-29.94
Valdez City School District,19,100,1,100,451,,CL  34671  15,Shredr Lube Sheets,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,13.99
Valdez City School District,19,100,1,100,451,,CL  34671  15,Shredr Lube Sheets,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-13.99
Valdez City School District,19,100,1,100,451,,CL  34671  16,J Touch Remote,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,49
Valdez City School District,19,100,1,100,451,,CL  34671  16,J Touch Remote,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-49
Valdez City School District,19,100,1,100,451,,CL  34671  17,Shipping,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,14.21
Valdez City School District,19,100,1,100,451,,CL  34671  17,Shipping,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-14.21
Valdez City School District,19,100,1,100,451,,CL  34671  20,Shakespeare Poster,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,14.95
Valdez City School District,19,100,1,100,451,,CL  34671  20,Shakespeare Poster,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-14.95
Valdez City School District,19,100,1,100,451,,CL  34671  21,Globe Theater Poster,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,20.95
Valdez City School District,19,100,1,100,451,,CL  34671  21,Globe Theater Poster,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-20.95
Valdez City School District,19,100,1,100,451,,CL  34671  22,Shipping,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,18.2
Valdez City School District,19,100,1,100,451,,CL  34671  22,Shipping,7/1/2018,7/1/2018,1018,  3164 BANK OF AMERICA,-18.2
Valdez City School District,19,100,1,100,451,,CL  34678   4,See Attached,7/1/2018,9/28/2018,1018,   318 NASCO MODESTO,290.52
Valdez City School District,19,100,1,100,451,,CL  34678   4,See Attached,7/1/2018,9/28/2018,1018,   318 NASCO MODESTO,-290.52
Valdez City School District,19,100,1,100,451,,CL  34678   5,See Attached,7/1/2018,10/1/2018,1018,   318 NASCO MODESTO,90.48
Valdez City School District,19,100,1,100,451,,CL  34678   5,See Attached,7/1/2018,10/1/2018,1018,   318 NASCO MODESTO,-90.48
Valdez City School District,19,100,1,100,451,,JV   2200   1,,7/1/2018,7/1/2018,1018,,133.98
Valdez City School District,19,100,1,100,451,,PO  51460   3,Shredr Lube Sheets,7/1/2018,7/1/2018,1018,  1267 AMAZON CREDIT PLAN,13.99
Valdez City School District,19,100,1,100,451,,PO  51473   1,J Touch Remote,7/1/2018,7/1/2018,1018,  3857 INFOCUS CORPORATE HQ,49
Valdez City School District,19,100,1,100,451,,PO  51473   2,Shipping,7/1/2018,7/1/2018,1018,  3857 INFOCUS CORPORATE HQ,14.21
Valdez City School District,19,100,1,100,451,,PO  51476   1,IPad Covers,7/1/2018,7/1/2018,1018,  1267 AMAZON CREDIT PLAN,660.82
Valdez City School District,19,100,1,100,451,,PO  51532   1,See Attached,7/1/2018,7/1/2018,1018,  3280 SHEILA'S CERAMICS,"1,319.08"
Valdez City School District,19,100,1,100,451,,PO  51533   1,Chemistry - Safeway,7/1/2018,7/1/2018,1018,"    63 MORRISON, TRISTY",23.67
Valdez City School District,19,100,1,100,451,,PO  51533   2,Phys. Sci - Amazon,7/1/2018,7/1/2018,1018,"    63 MORRISON, TRISTY",6.74
Valdez City School District,19,100,1,100,451,,PO  51533  10,Home Ec Safeway,7/1/2018,7/1/2018,1018,"    63 MORRISON, TRISTY",20.96
Valdez City School District,19,100,1,100,451,,PO  51533  12,Teach Sup. Fred Meyer,7/1/2018,7/1/2018,1018,"    63 MORRISON, TRISTY",6.16
Valdez City School District,19,100,1,100,451,,PO  51533  13,Teach Sup. JoAnn Fab,7/1/2018,7/1/2018,1018,"    63 MORRISON, TRISTY",19.16
Valdez City School District,19,100,1,100,451,,PO  51596   3,Tch/Off/Gate Ath 435917,7/1/2018,7/1/2018,1018,   228 EAGLE QUALITY CENTER,22.94
Valdez City School District,19,100,1,100,451,,PO  51620   1,CARDSTOCK,7/1/2018,7/1/2018,1018,  1267 AMAZON CREDIT PLAN,91.89
Valdez City School District,19,100,1,100,451,,PO  51656   1,Tch Supplies,7/1/2018,7/1/2018,1018,  3879 RMHS GRAPHICS DESIGN,75
Valdez City School District,19,100,1,100,451,,PO  51657   1,Tch Supplies,7/1/2018,7/1/2018,1018,"  3346 WOODGATE, WOODY",100
Valdez City School District,19,100,1,100,451,,PO  51668   1,Shipping,7/1/2018,7/1/2018,1018,"   249 CARLILE TRANSPORTATION SYSTEMS, INC.",161.2
Valdez City School District,19,100,1,100,451,,PO  51669   1,Audio Adapter,7/1/2018,7/1/2018,1018,  1267 AMAZON CREDIT PLAN,25.77
Valdez City School District,19,100,1,100,451,,PO  51669   2,Memory Card GoPro,7/1/2018,7/1/2018,1018,  1267 AMAZON CREDIT PLAN,113.9
Valdez City School District,19,100,1,100,451,,PO  51669   3,,7/1/2018,7/1/2018,1018,  1267 AMAZON CREDIT PLAN,13.26
Valdez City School District,19,100,1,100,451,,PO  51706   1,Home Ec. O'Brien,7/1/2018,7/1/2018,1018,   228 EAGLE QUALITY CENTER,16.75
Valdez City School District,19,100,1,100,451,,PO  51706   2,Tch / Fafsa Mtg Major,7/1/2018,7/1/2018,1018,   228 EAGLE QUALITY CENTER,80.8
Valdez City School District,19,100,1,100,451,,PO  51743   2,Teaching Supplies,7/1/2018,7/1/2018,1018,"  3458 VALDEZ FOOD CACHE, LLC",127.17
Valdez City School District,19,100,1,100,451,,PO  51746   1,See Attached,7/1/2018,7/1/2018,1018,  1267 AMAZON CREDIT PLAN,24.65
Valdez City School District,19,100,1,100,451,,PO  51760   1,Sub Platters,7/1/2018,7/1/2018,1018,   791 SUBWAY,263.98
Valdez City School District,19,100,1,100,451,,PO  51788   1,Jack/Adapter,7/1/2018,7/1/2018,1018,   619 FRIGID NORTH COMPANY,17.24
Valdez City School District,19,100,1,100,451,,PO  51812   1,Auth 808437,7/1/2018,7/1/2018,1018,   228 EAGLE QUALITY CENTER,49.01
Valdez City School District,19,100,1,100,451,,PO  51812   2,Auth 437636,7/1/2018,7/1/2018,1018,   228 EAGLE QUALITY CENTER,69.3
Valdez City School District,19,100,1,100,451,,PO  51812   3,Auth  720027,7/1/2018,7/1/2018,1018,   228 EAGLE QUALITY CENTER,14.96
Valdez City School District,19,100,1,100,451,,PO  51813   1,Home Ec,7/1/2018,7/1/2018,1018,"  3458 VALDEZ FOOD CACHE, LLC",130.79
Valdez City School District,19,100,1,100,451,,PO  51814   1,WW VHS,7/1/2018,7/1/2018,1018,  3899 SECOND TIME AROUND,39.5
Valdez City School District,19,100,1,100,451,,PO  51815   1,Lowes,7/1/2018,7/1/2018,1018,"   749 HECKATHORN, JENNY",25.5
Valdez City School District,19,100,1,100,451,,PO  51815   2,So Ctrl Hdw,7/1/2018,7/1/2018,1018,"   749 HECKATHORN, JENNY",15.98
Valdez City School District,19,100,1,100,451,,PO  51815   3,Radio Shack,7/1/2018,7/1/2018,1018,"   749 HECKATHORN, JENNY",24.97
Valdez City School District,19,100,1,100,451,,PO  51816   1,Textbook of Culinary Fund,7/1/2018,7/1/2018,1018,   320 NORTHWEST TEXTBOOK DEPOSITORY CO.,193.94
Valdez City School District,19,100,1,100,451,,PO  51816   2,Shipping,7/1/2018,7/1/2018,1018,   320 NORTHWEST TEXTBOOK DEPOSITORY CO.,9.89
Valdez City School District,19,100,1,100,451,,PO  51817   1,Supplies,7/1/2018,7/1/2018,1018,"   106 JW PEPPER & SON, INC.",252.69
Valdez City School District,19,100,1,100,451,,PO  51817   2,Supplies,7/1/2018,7/1/2018,1018,"   106 JW PEPPER & SON, INC.",18
Valdez City School District,19,100,1,100,451,,PO  51817   2,Supplies,7/1/2018,7/1/2018,1018,"   106 JW PEPPER & SON, INC.",-18
Valdez City School District,19,100,1,100,451,,RV   2725   2,Forensics Tch Supply,9/28/2018,7/1/2018,1018,,-100
Valdez City School District,19,100,1,100,451,,CL  34806  14,Teaching Supplies,7/1/2018,7/1/2018,1118,"  3458 VALDEZ FOOD CACHE, LLC",127.17
Valdez City School District,19,100,1,100,451,,CL  34806  14,Teaching Supplies,7/1/2018,7/1/2018,1118,"  3458 VALDEZ FOOD CACHE, LLC",-127.17
Valdez City School District,19,100,1,100,451,,CL  34806  16,Home Ec,7/1/2018,7/1/2018,1118,"  3458 VALDEZ FOOD CACHE, LLC",130.79
Valdez City School District,19,100,1,100,451,,CL  34806  16,Home Ec,7/1/2018,7/1/2018,1118,"  3458 VALDEZ FOOD CACHE, LLC",-130.79
Valdez City School District,19,100,1,100,451,,CL  34816   3,Home Ec. O'Brien,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,16.75
Valdez City School District,19,100,1,100,451,,CL  34816   3,Home Ec. O'Brien,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,-16.75
Valdez City School District,19,100,1,100,451,,CL  34816   4,Tch / Fafsa Mtg Major,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,80.8
Valdez City School District,19,100,1,100,451,,CL  34816   4,Tch / Fafsa Mtg Major,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,-80.8
Valdez City School District,19,100,1,100,451,,CL  34816  10,Auth 808437,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,49.01
Valdez City School District,19,100,1,100,451,,CL  34816  10,Auth 808437,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,-49.01
Valdez City School District,19,100,1,100,451,,CL  34816  11,Auth 437636,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,69.3
Valdez City School District,19,100,1,100,451,,CL  34816  11,Auth 437636,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,-69.3
Valdez City School District,19,100,1,100,451,,CL  34816  12,Auth  720027,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,14.96
Valdez City School District,19,100,1,100,451,,CL  34816  12,Auth  720027,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,-14.96
Valdez City School District,19,100,1,100,451,,CL  34888   5,Sub Platters,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,263.98
Valdez City School District,19,100,1,100,451,,CL  34888   5,Sub Platters,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-263.98
Valdez City School District,19,100,1,100,451,,CL  34888   7,Jack/Adapter,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,17.24
Valdez City School District,19,100,1,100,451,,CL  34888   7,Jack/Adapter,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-17.24
Valdez City School District,19,100,1,100,451,,CL  34888   8,WW VHS,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,39.5
Valdez City School District,19,100,1,100,451,,CL  34888   8,WW VHS,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-39.5
Valdez City School District,19,100,1,100,451,,CL  34888   9,IPad Covers,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,660.82
Valdez City School District,19,100,1,100,451,,CL  34888   9,IPad Covers,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-660.82
Valdez City School District,19,100,1,100,451,,CL  34888  16,Supplies,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,252.69
Valdez City School District,19,100,1,100,451,,CL  34888  16,Supplies,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-252.69
Valdez City School District,19,100,1,100,451,,CL  34888  20,Audio Adapter,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,25.77
Valdez City School District,19,100,1,100,451,,CL  34888  20,Audio Adapter,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-25.77
Valdez City School District,19,100,1,100,451,,CL  34888  21,Memory Card GoPro,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,113.9
Valdez City School District,19,100,1,100,451,,CL  34888  21,Memory Card GoPro,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-113.9
Valdez City School District,19,100,1,100,451,,CL  34888  22,,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,13.26
Valdez City School District,19,100,1,100,451,,CL  34888  22,,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-13.26
Valdez City School District,19,100,1,100,451,,CL  34888  25,Teaching Supplies,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,100
Valdez City School District,19,100,1,100,451,,CL  34888  25,Teaching Supplies,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-100
Valdez City School District,19,100,1,100,451,,CL  34888  26,See Attached,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,24.65
Valdez City School District,19,100,1,100,451,,CL  34888  26,See Attached,7/1/2018,7/1/2018,1118,  3164 BANK OF AMERICA,-24.65
Valdez City School District,19,100,1,100,451,,CL  34890   1,See Attached,7/1/2018,11/12/2018,1118,   851 SCHOOL SPECIALTY INC,599.59
Valdez City School District,19,100,1,100,451,,CL  34890   1,See Attached,7/1/2018,11/12/2018,1118,   851 SCHOOL SPECIALTY INC,-599.59
Valdez City School District,19,100,1,100,451,,CL  34935   1,Textbook of Culinary Fund,7/1/2018,11/15/2018,1118,   320 NORTHWEST TEXTBOOK DEPOSITORY CO.,193.94
Valdez City School District,19,100,1,100,451,,CL  34935   1,Textbook of Culinary Fund,7/1/2018,11/15/2018,1118,   320 NORTHWEST TEXTBOOK DEPOSITORY CO.,-193.94
Valdez City School District,19,100,1,100,451,,CL  34935   2,Shipping,7/1/2018,11/15/2018,1118,   320 NORTHWEST TEXTBOOK DEPOSITORY CO.,9.89
Valdez City School District,19,100,1,100,451,,CL  34935   2,Shipping,7/1/2018,11/15/2018,1118,   320 NORTHWEST TEXTBOOK DEPOSITORY CO.,-9.89
Valdez City School District,19,100,1,100,451,,PO  51867   2,Teaching - VHS,7/1/2018,7/1/2018,1118,  1267 AMAZON CREDIT PLAN,158.06
Valdez City School District,19,100,1,100,451,,PO  51870   1,Teaching Supplies,7/1/2018,7/1/2018,1118,"  1455 COSTCO, INC",107.91
Valdez City School District,19,100,1,100,451,,PO  51870   4,Teaching Supplies,7/1/2018,7/1/2018,1118,"  1455 COSTCO, INC",5.85
Valdez City School District,19,100,1,100,451,,PO  51888   1,See Attached,7/1/2018,7/1/2018,1118,   851 SCHOOL SPECIALTY INC,599.59
Valdez City School District,19,100,1,100,451,,PO  51892   1,Tch/Office Supplies,7/1/2018,7/1/2018,1118,  1267 AMAZON CREDIT PLAN,16.47
Valdez City School District,19,100,1,100,451,,PO  51926   1,Home Ec. Auth 808329,7/1/2018,7/1/2018,1118,   228 EAGLE QUALITY CENTER,82.94
Valdez City School District,19,100,1,100,451,,PO  51927   3,Supplies,7/1/2018,7/1/2018,1118,"  3458 VALDEZ FOOD CACHE, LLC",22.94
Valdez City School District,19,100,1,100,451,,PO  52018   1,Supplies,7/1/2018,7/1/2018,1118,  1267 AMAZON CREDIT PLAN,46.95
Valdez City School District,19,100,1,100,451,,PO  52033   1,Teaching Supplies,7/1/2018,7/1/2018,1118,   722 A ROGUE'S GARDEN,100
Valdez City School District,19,100,1,100,451,,PO  52045   1,Laminating Film,7/1/2018,7/1/2018,1118,   851 SCHOOL SPECIALTY INC,251.88
Valdez City School District,19,100,1,100,451,,PO  52081   1,Tools - Supplies,7/1/2018,7/1/2018,1118,   759 GRAINGER ELECTRIC,15.1
Valdez City School District,19,100,1,100,451,,PO  52081   2,Tools - Supplies,7/1/2018,7/1/2018,1118,   759 GRAINGER ELECTRIC,220.83
Valdez City School District,19,100,1,100,451,,PO  52081   3,Tools - Supplies,7/1/2018,7/1/2018,1118,   759 GRAINGER ELECTRIC,454.89
Valdez City School District,19,100,1,100,451,,PO  52081   4,Tools - Supplies,7/1/2018,7/1/2018,1118,   759 GRAINGER ELECTRIC,200
Valdez City School District,19,100,1,100,451,,PO  52082   1,Counseling Dept.,7/1/2018,7/1/2018,1118,  1267 AMAZON CREDIT PLAN,73.96
Valdez City School District,19,100,1,100,451,,CL  34938   2,Home Ec. Auth 808329,7/1/2018,7/1/2018,1218,   228 EAGLE QUALITY CENTER,82.94
Valdez City School District,19,100,1,100,451,,CL  34938   2,Home Ec. Auth 808329,7/1/2018,7/1/2018,1218,   228 EAGLE QUALITY CENTER,-82.94
Valdez City School District,19,100,1,100,451,,CL  34979   4,Supplies,7/1/2018,7/1/2018,1218,"  3458 VALDEZ FOOD CACHE, LLC",22.94
Valdez City School District,19,100,1,100,451,,CL  34979   4,Supplies,7/1/2018,7/1/2018,1218,"  3458 VALDEZ FOOD CACHE, LLC",-22.94
Valdez City School District,19,100,1,100,451,,CL  34979  11,Home Ec.,7/1/2018,7/1/2018,1218,"  3458 VALDEZ FOOD CACHE, LLC",42.16
Valdez City School District,19,100,1,100,451,,CL  34979  11,Home Ec.,7/1/2018,7/1/2018,1218,"  3458 VALDEZ FOOD CACHE, LLC",-42.16
Valdez City School District,19,100,1,100,451,,CL  35003   1,Teaching Supp Hm Ec,7/1/2018,7/1/2018,1218,"    63 MORRISON, TRISTY",8.29
Valdez City School District,19,100,1,100,451,,CL  35003   1,Teaching Supp Hm Ec,7/1/2018,7/1/2018,1218,"    63 MORRISON, TRISTY",-8.29
Valdez City School District,19,100,1,100,451,,CL  35003   2,Teaching Supp Chdwk,7/1/2018,7/1/2018,1218,"    63 MORRISON, TRISTY",69.99
Valdez City School District,19,100,1,100,451,,CL  35003   2,Teaching Supp Chdwk,7/1/2018,7/1/2018,1218,"    63 MORRISON, TRISTY",-69.99
Valdez City School District,19,100,1,100,451,,CL  35003   4,Teaching Supplies,7/1/2018,7/1/2018,1218,"    63 MORRISON, TRISTY",22.4
Valdez City School District,19,100,1,100,451,,CL  35003   4,Teaching Supplies,7/1/2018,7/1/2018,1218,"    63 MORRISON, TRISTY",-22.4
Valdez City School District,19,100,1,100,451,,CL  35003   5,Teaching Supplies,7/1/2018,7/1/2018,1218,"    63 MORRISON, TRISTY",32.46
Valdez City School District,19,100,1,100,451,,CL  35003   5,Teaching Supplies,7/1/2018,7/1/2018,1218,"    63 MORRISON, TRISTY",-32.46
Valdez City School District,19,100,1,100,451,,CL  35003   6,Teaching Supplies,7/1/2018,7/1/2018,1218,"    63 MORRISON, TRISTY",21.98
