District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Copper River School District,20,100,4,100,0,361,INSURANCE - LIFE & HEALTH,03/15/2020 PAYROLL LABOR DIST,0,0,1990.71,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,4,100,0,361,INSURANCE - LIFE & HEALTH,04/15/2020 PAYROLL LABOR DIST,0,0,1990.16,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,4,100,0,361,INSURANCE - LIFE & HEALTH,05/15/2020 PAYROLL LABOR DIST,0,0,1990.08,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,4,100,0,361,INSURANCE - LIFE & HEALTH,07/15/2020 CERT/ADMIN PAYROLL,0,0,2110.52,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,4,100,0,361,INSURANCE - LIFE & HEALTH,08/15/2020 CERT PAYROLL LABOR,0,0,2110.52,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,4,100,0,361,INSURANCE - LIFE & HEALTH,06/15/2020 PAYROLL - LABOR DIS,0,0,1989.2,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,9/15/2019 PAYROLL - LABOR DIST,0,0,11368.51,9/30/2019,J,1321, , ,,         ,                              ,                   ,20,69
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,10/15/2019 PAYROLL LABOR DIST,0,0,12241.2,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,11/15/2019 PAYROLL LABOR DIST,0,0,12241.2,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,12/15/2019 PAYROLL LABOR DIST,0,0,12241.19,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,1/15/2020 PAYROLL LABOR DIST,0,0,12241.21,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,02/15/2020 PAYROLL-LABOR DISTR,0,0,12241.2,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,03/15/2020 PAYROLL LABOR DIST,0,0,14522.15,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,04/15/2020 PAYROLL LABOR DIST,0,0,13960.39,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,05/15/2020 PAYROLL LABOR DIST,0,0,13504.73,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,07/15/2020 CERT/ADMIN PAYROLL,0,0,8125.5,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,08/15/2020 CERT PAYROLL LABOR,0,0,8125.5,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,6,100,0,361,INSURANCE - LIFE & HEALTH,06/15/2020 PAYROLL - LABOR DIS,0,0,7935.03,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,8/15/2019 PAYROLL - ADM/CLS,0,0,250.34,8/30/2019,J,1311, , ,,         ,                              ,                   ,20,40
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,9/15/2019 PAYROLL - LABOR DIST,0,0,14014.7,9/30/2019,J,1321, , ,,         ,                              ,                   ,20,69
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,10/15/2019 PAYROLL LABOR DIST,0,0,13973.74,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,11/15/2019 PAYROLL LABOR DIST,0,0,13973.74,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,12/15/2019 PAYROLL LABOR DIST,0,0,13973.74,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,1/15/2020 PAYROLL LABOR DIST,0,0,13973.74,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,02/15/2020 PAYROLL-LABOR DISTR,0,0,13982.39,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,03/10/2020 PAYROLL - M LEFEVER,0,0,0.97,3/10/2020,J,1395, , ,,         ,                              ,                   ,20,292
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,03/15/2020 PAYROLL LABOR DIST,0,0,13972.77,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,04/15/2020 PAYROLL LABOR DIST,0,0,11983.25,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,05/15/2020 PAYROLL LABOR DIST,0,0,11983.25,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,07/15/2020 CERT/ADMIN PAYROLL,0,0,8084.09,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,08/15/2020 CERT PAYROLL LABOR,0,0,8084.09,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,7,100,0,361,INSURANCE - LIFE & HEALTH,06/15/2020 PAYROLL - LABOR DIS,0,0,9369.44,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,9/15/2019 PAYROLL - LABOR DIST,0,0,7255.89,9/30/2019,J,1321, , ,,         ,                              ,                   ,20,69
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,10/15/2019 PAYROLL LABOR DIST,0,0,7260.81,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,11/15/2019 PAYROLL LABOR DIST,0,0,7260.8,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,12/15/2019 PAYROLL LABOR DIST,0,0,7260.81,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,1/15/2020 PAYROLL LABOR DIST,0,0,7260.79,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,02/15/2020 PAYROLL-LABOR DISTR,0,0,7259.14,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,03/15/2020 PAYROLL LABOR DIST,0,0,7259.14,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,04/15/2020 PAYROLL LABOR DIST,0,0,7153.37,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,05/15/2020 PAYROLL LABOR DIST,0,0,6802.64,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,07/15/2020 CERT/ADMIN PAYROLL,0,0,6291.29,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,08/15/2020 CERT PAYROLL LABOR,0,0,6291.29,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,8,100,0,361,INSURANCE - LIFE & HEALTH,06/15/2020 PAYROLL - LABOR DIS,0,0,6023.47,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,4,100,0,362,UNEMPLOYMENT,04/15/2020 PAYROLL LABOR DIST,0,0,25.51,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,4,100,0,362,UNEMPLOYMENT,05/15/2020 PAYROLL LABOR DIST,0,0,24.91,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,4,100,0,362,UNEMPLOYMENT,07/15/2020 CERT/ADMIN PAYROLL,0,0,19.14,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,4,100,0,362,UNEMPLOYMENT,08/15/2020 CERT PAYROLL LABOR,0,0,19.14,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,4,100,0,362,UNEMPLOYMENT,06/15/2020 PAYROLL - LABOR DIS,0,0,21.52,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,6,100,0,362,UNEMPLOYMENT,04/15/2020 PAYROLL LABOR DIST,0,0,146.14,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,6,100,0,362,UNEMPLOYMENT,05/15/2020 PAYROLL LABOR DIST,0,0,150.13,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,6,100,0,362,UNEMPLOYMENT,07/15/2020 CERT/ADMIN PAYROLL,0,0,110.07,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,6,100,0,362,UNEMPLOYMENT,08/15/2020 CERT PAYROLL LABOR,0,0,109.98,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,6,100,0,362,UNEMPLOYMENT,06/15/2020 PAYROLL - LABOR DIS,0,0,114.3,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,7,100,0,362,UNEMPLOYMENT,04/15/2020 PAYROLL LABOR DIST,0,0,166.68,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,7,100,0,362,UNEMPLOYMENT,05/15/2020 PAYROLL LABOR DIST,0,0,174.93,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,7,100,0,362,UNEMPLOYMENT,07/15/2020 CERT/ADMIN PAYROLL,0,0,161.25,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,7,100,0,362,UNEMPLOYMENT,08/15/2020 CERT PAYROLL LABOR,0,0,161.22,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,7,100,0,362,UNEMPLOYMENT,06/15/2020 PAYROLL - LABOR DIS,0,0,161.89,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,8,100,0,362,UNEMPLOYMENT,04/15/2020 PAYROLL LABOR DIST,0,0,111.06,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,8,100,0,362,UNEMPLOYMENT,05/15/2020 PAYROLL LABOR DIST,0,0,106.98,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
Copper River School District,20,100,8,100,0,362,UNEMPLOYMENT,07/15/2020 CERT/ADMIN PAYROLL,0,0,89.68,6/28/2020,J,1437, , ,,         ,                              ,                   ,20,411
Copper River School District,20,100,8,100,0,362,UNEMPLOYMENT,08/15/2020 CERT PAYROLL LABOR,0,0,89.64,6/29/2020,J,1440, , ,,         ,                              ,                   ,20,414
Copper River School District,20,100,8,100,0,362,UNEMPLOYMENT,06/15/2020 PAYROLL - LABOR DIS,0,0,100.12,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,99,100,0,362,UNEMPLOYMENT,06/15/2020 PAYROLL - LABOR DIS,0,0,25,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,99,100,19,362,UNEMPLOYMENT INSURANCE,06/15/2020 PAYROLL - LABOR DIS,0,0,13.37,6/30/2020,J,1433, , ,,         ,                              ,                   ,20,401
Copper River School District,20,100,4,100,0,363,WORKERS' COMPENSATION,9/15/2019 PAYROLL - LABOR DIST,0,0,67.1,9/30/2019,J,1321, , ,,         ,                              ,                   ,20,69
Copper River School District,20,100,4,100,0,363,WORKERS' COMPENSATION,10/15/2019 PAYROLL LABOR DIST,0,0,78.87,10/31/2019,J,1345, , ,,         ,                              ,                   ,20,107
Copper River School District,20,100,4,100,0,363,WORKERS' COMPENSATION,11/15/2019 PAYROLL LABOR DIST,0,0,79.81,11/29/2019,J,1359, , ,,         ,                              ,                   ,20,148
Copper River School District,20,100,4,100,0,363,WORKERS' COMPENSATION,12/15/2019 PAYROLL LABOR DIST,0,0,78.6,12/20/2019,J,1363, , ,,         ,                              ,                   ,20,169
Copper River School District,20,100,4,100,0,363,WORKERS' COMPENSATION,1/15/2020 PAYROLL LABOR DIST,0,0,73.23,1/31/2020,J,1383, , ,,         ,                              ,                   ,20,241
Copper River School District,20,100,4,100,0,363,WORKERS' COMPENSATION,02/15/2020 PAYROLL-LABOR DISTR,0,0,79.88,2/28/2020,J,1391, , ,,         ,                              ,                   ,20,272
Copper River School District,20,100,4,100,0,363,WORKERS' COMPENSATION,03/15/2020 PAYROLL LABOR DIST,0,0,78.38,3/31/2020,J,1404, , ,,         ,                              ,                   ,20,318
Copper River School District,20,100,4,100,0,363,WORKERS' COMPENSATION,04/15/2020 PAYROLL LABOR DIST,0,0,76.93,4/30/2020,J,1411, , ,,         ,                              ,                   ,20,344
Copper River School District,20,100,4,100,0,363,WORKERS' COMPENSATION,05/15/2020 PAYROLL LABOR DIST,0,0,75.2,5/29/2020,J,1414, , ,,         ,                              ,                   ,20,370
