District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Reference_Number,Requisition_Number,PO_Number,Description,Exclude1,Exclude2,Name,Exclude3,Journal,Amount
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,314,0,,DCR FORFEITURES,,,367038.kgilpin,,Adjusting,"$11,521.27"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,315,0,,GRANTS ADJUSTMENT,,,367038.kgilpin,,Adjusting,$208.17
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,319,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$16,644.85"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,320,0,,Q2 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,"$3,924.17"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,330,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$11,691.49"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,334,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$111,394.29"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,336,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$302.43
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,338,0,,Payroll Employee Check Processing,,,367038.kquitslund,,Payroll,"-$16,810.39"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,340,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$396.00
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,341,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$288,175.95"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,342,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$138,998.79"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,343,0,,PR Deduction Checks,,,367038.kquitslund,,Payroll,"-$13,428.23"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,344,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$60,071.68"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,345,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$9,811.47"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,346,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$7,099.41"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,347,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$6,080.84"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,349,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$3,591.43"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,360,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$64.68
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,362,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$53.55
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,363,0,,CORRECTING ENTRIES,,,367038.kgilpin,,Adjusting,-$222.00
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,365,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$3,754.98"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,366,0,,CHECKS VOIDED IN A PRIOR PERIOD,,,367038.kgilpin,,Adjusting,"$6,606.29"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,370,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$345.26
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,372,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$696.00
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,377,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$7.12
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,382,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$124,898.07"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,383,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$62,543.29"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,385,0,,Payroll Employee Check Processing,,,367038.kquitslund,,Payroll,"-$16,077.50"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,386,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$95,060.63"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,387,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$45,909.35"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,388,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$294,415.42"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,389,0,,PR Deduction Checks,,,367038.kquitslund,,Payroll,"-$13,296.12"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,39,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$120,279.96"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,391,0,,Payroll Employee Check Processing,,,367038.kquitslund,,Payroll,-$186.44
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,392,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,-$6.08
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,393,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$18,203.20"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,395,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$17,761.58"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,4,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$121,871.67"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,402,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$2,427.70"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,403,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$8.80
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,409,0,,AP Expense Checks,,,367038.kquitslund,,Accounts Payable,"-$16,176.17"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,41,0,,Payroll Employee Check Processing,,,367038.kquitslund,,Payroll,"-$3,539.55"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,411,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$10,593.65"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,412,0,,VOID: Want to use credit and will reissue new chec,,,367038.kgilpin,,Accounts Payable,$526.34
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,415,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$4,811.34"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,417,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$27,907.46"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,423,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$124,995.93"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,425,0,,Payroll Employee Check Processing,,,367038.kquitslund,,Payroll,"-$17,675.94"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,426,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$91,499.77"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,427,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$284,744.70"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,428,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$45,275.70"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,429,0,,PR Deduction Checks,,,367038.kquitslund,,Payroll,"-$13,296.12"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,430,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$68,016.37"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,432,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$11,737.12"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,435,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$6,792.89"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,436,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$4,291.94"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,437,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$8,187.21"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,438,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$43,239.24"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,446,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$11,502.96"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,448,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$800.00
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,45,0,,PR Deduction Checks,,,367038.kquitslund,,Payroll,"-$3,709.70"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,450,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$23.37
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,452,0,,Q3 GRANT ADJUSTMENTS,,,367038.kgilpin,,Adjusting,"$5,426.52"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,454,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$12,357.77"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,457,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$800.00
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,459,0,,VOID: TAXES NOT WITH HELD WILL REISSUE WITHOUT TAX,,,367038.kgilpin,,Accounts Payable,$288.96
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,46,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$83,924.28"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,462,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$119,879.43"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,464,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$52,665.88"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,465,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$7,804.47"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,467,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$13,394.21"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,469,0,,Payroll Employee Check Processing,,,367038.kquitslund,,Payroll,"-$19,272.75"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,47,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$18,333.71"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,470,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$298,113.78"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,471,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$98,098.54"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,472,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$46,780.64"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,473,0,,PR Deduction Checks,,,367038.kquitslund,,Payroll,"-$18,004.12"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,474,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$15,965.53"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,475,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$41,199.32"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,48,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$12,448.69"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,487,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$16.26
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,489,0,,AP Expense Checks,,,367038.kquitslund,,Accounts Payable,-$292.00
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,491,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$11,149.83"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,495,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$560.00
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,497,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$17,418.18"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,5,0,,Direct Voucher Posting,,,367038.kgilpin,,Accounts Payable,"-$28,353.23"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,50,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,-$280.00
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,501,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$18,282.01"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,511,0,,UST TRANSFER AND GRANTS,,,367038.kgilpin,,Adjusting,$435.10
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,513,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$58,756.45"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,515,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$19,134.03"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,517,0,,Payroll Employee Check Processing,,,367038.kquitslund,,Payroll,"-$19,685.88"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,518,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$49,523.20"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,519,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$309,664.88"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,520,0,,PR Deduction Checks,,,367038.kquitslund,,Payroll,"-$18,036.30"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,521,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$1,625.22"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,522,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$4,762.84"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,523,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$20,796.80"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,526,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$117,586.01"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,532,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$9,766.19"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,535,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$71.09
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,536,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$370.17
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,538,0,,Payroll Employee Check Processing,,,367038.kquitslund,,Payroll,-$428.04
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,539,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$101,079.62"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,54,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$1,109.07"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,540,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$137,828.64"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,541,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$500,079.18"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,542,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$78,400.41"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,543,0,,PR Deduction Checks,,,367038.kquitslund,,Payroll,"-$7,672.60"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,549,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$25,203.91"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,55,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$4,051.94"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,550,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,-$85.20
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,559,0,,SAPP Q4 GRANT,,,367038.kgilpin,,Adjusting,$1.79
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,56,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$3,512.73"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,561,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$208,587.45"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,562,0,,VOID: wrong account code will issue a corrected ch,,,367038.kgilpin,,Accounts Payable,$550.00
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,564,0,,GRANT JE- INDIRECT AND WORKERS COMP,,,367038.kgilpin,,Adjusting,"$3,121.13"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,565,0,,PRIOR PERDIO ADJU AND CORRECTING ENTRIES,,,367038.kgilpin,,Adjusting,-$17.66
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,566,0,,VOID: needs to be different vendor,,,367038.kgilpin,,Accounts Payable,$113.00
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,569,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$95,606.53"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,57,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$26,903.83"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,570,0,,Direct Voucher Posting,,,367038.kgilpin,,Accounts Payable,-$383.69
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,571,0,,Direct Voucher Posting,,,367038.kgilpin,,Accounts Payable,"-$7,506.28"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,573,0,,Payroll Employee Check Processing,,,367038.kquitslund,,Payroll,"-$3,449.14"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,574,0,,Direct Voucher Posting,,,367038.kgilpin,,Accounts Payable,"-$30,680.34"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,575,0,,Direct Voucher Posting,,,367038.kgilpin,,Accounts Payable,"-$50,037.65"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,576,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$19,776.23"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,577,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$32,695.51"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,578,0,,PR Deduction Checks,,,367038.kquitslund,,Payroll,"-$18,981.60"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,579,0,,Direct Voucher Posting,,,367038.kquitslund,,Payroll,"-$4,988.82"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,580,0,,Direct Voucher Posting,,,367038.kquitslund,,Accounts Payable,"-$28,722.07"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,591,0,,GRANT AND VOIDED CHECKS,,,367038.kgilpin,,Adjusting,"-$4,879.85"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,593,0,,AP Expense Checks,,,367038.kgilpin,,Accounts Payable,"-$123,670.73"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,594,0,,CORRECTING ENTRIES,,,367038.kgilpin,,Adjusting,-$204.34
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,595,0,,FY19 WORKERS COMP,,,367038.kgilpin,,Adjusting,"$5,063.64"
Petersburg Borough School District,19,100,000,000,000,610,CASH - FB,598,0,,Prior Period Payroll Payable Adjustments,,,367038.kgilpin,,Adjusting,$693.25
