District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Copper River School District,19,100,6,100,0,361,INSURANCE - LIFE & HEALTH,5/15/2019 PAYROLL - LABOR DIST,0,0,11867.64,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,6,100,0,361,INSURANCE - LIFE & HEALTH,06/15/2019 PAYROLL LABOR DIST,0,0,5895.8,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,6,100,0,361,INSURANCE - LIFE & HEALTH,7/15/2019 CERT/ADM PAYROLL - L,0,0,5969.33,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,6,100,0,361,INSURANCE - LIFE & HEALTH,8/15/2019 CERT PAYROLL LABOR D,0,0,5969.33,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,7/15/2018 CLAS/ADM PAYROLL - L,0,0,-1913.94,7/31/2018,J,1148, , ,,         ,                              ,                   ,19,12
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,9/15/2018 PAYROLL LABOR DISTRI,0,0,15370.4,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,10/15/2018 PAYROLL,0,0,15370.1,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,11/15/2018 PAYROLL - LABOR DIS,0,0,17148.93,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,12/15/2018 PAYROLL - LABOR DIS,0,0,17148.92,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,1/15/2019 PAYROLL LAB DIST,0,0,15709.74,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,2/15/2019 PAYROLL - LABOR DIST,0,0,17351.74,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,3/15/2019 PAYROLL - LABOR DIST,0,0,17351.74,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,4/15/2019 PR LABOR DIST,0,0,17255.97,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,5/15/2019 PAYROLL - LABOR DIST,0,0,17255.96,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,06/15/2019 PAYROLL LABOR DIST,0,0,9546.16,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,7/15/2019 CERT/ADM PAYROLL - L,0,0,7617.99,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,8/15/2019 CERT PAYROLL LABOR D,0,0,7617.99,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,100,7,100,0,361,INSURANCE - LIFE & HEALTH,Adjustment to Fund 350,0,0,1739.99,6/30/2019,J,1292, , ,,         ,                              ,                   ,19,389
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,9/15/2018 PAYROLL LABOR DISTRI,0,0,8583.29,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,10/15/2018 PAYROLL,0,0,8966.43,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,11/15/2018 PAYROLL - LABOR DIS,0,0,8966.42,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,12/15/2018 PAYROLL - LABOR DIS,0,0,8966.43,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,1/15/2019 PAYROLL LAB DIST,0,0,8966.41,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,2/15/2019 PAYROLL - LABOR DIST,0,0,8966.43,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,3/15/2019 PAYROLL - LABOR DIST,0,0,8966.43,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,4/15/2019 PR LABOR DIST,0,0,8621.59,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,5/15/2019 PAYROLL - LABOR DIST,0,0,8621.59,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,06/15/2019 PAYROLL LABOR DIST,0,0,5363.87,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,7/15/2019 CERT/ADM PAYROLL - L,0,0,5569.76,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,8,100,0,361,INSURANCE - LIFE & HEALTH,8/15/2019 CERT PAYROLL LABOR D,0,0,5569.76,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,08/15/2018 PAYROLL - LABOR DIS,0,0,14.68,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,9/15/2018 PAYROLL LABOR DISTRI,0,0,45.05,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,10/15/2018 PAYROLL,0,0,85.01,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,11/15/2018 PAYROLL - LABOR DIS,0,0,79.93,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,12/15/2018 PAYROLL - LABOR DIS,0,0,68.47,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,1/15/2019 PAYROLL LAB DIST,0,0,79.93,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,2/15/2019 PAYROLL - LABOR DIST,0,0,76.46,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,3/15/2019 PAYROLL - LABOR DIST,0,0,87.13,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,4/15/2019 PR LABOR DIST,0,0,59.97,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,5/15/2019 PAYROLL - LABOR DIST,0,0,104.5,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,06/15/2019 PAYROLL LABOR DIST,0,0,40.82,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,7/15/2019 CERT/ADM PAYROLL - L,0,0,43.13,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,4,100,0,364,FICA CONTRIBUTION,8/15/2019 CERT PAYROLL LABOR D,0,0,43.09,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,7/15/2018 CLAS/ADM PAYROLL - L,0,0,10.75,7/31/2018,J,1148, , ,,         ,                              ,                   ,19,12
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,08/15/2018 PAYROLL - LABOR DIS,0,0,110.99,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,9/15/2018 PAYROLL LABOR DISTRI,0,0,427.46,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,10/15/2018 PAYROLL,0,0,589.08,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,11/15/2018 PAYROLL - LABOR DIS,0,0,700.3,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,12/15/2018 PAYROLL - LABOR DIS,0,0,796.18,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,1/15/2019 PAYROLL LAB DIST,0,0,676.48,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,2/15/2019 PAYROLL - LABOR DIST,0,0,959.25,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,3/15/2019 LYNCH/SCOTT PAYROLL,0,0,9.57,3/29/2019,J,1246, , ,,         ,                              ,                   ,19,260
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,3/15/2019 PAYROLL - LABOR DIST,0,0,673,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,4/15/2019 PR LABOR DIST,0,0,642.27,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,5/15/2019 PAYROLL - LABOR DIST,0,0,737.37,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,06/15/2019 PAYROLL LABOR DIST,0,0,426.1,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,7/15/2019 CERT/ADM PAYROLL - L,0,0,331.47,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,8/15/2019 CERT PAYROLL LABOR D,0,0,331.23,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,100,6,100,0,364,FICA CONTRIBUTION,CORRECT CODING,0,0,177.75,6/30/2019,J,1346, , ,,         ,                              ,                   ,19,428
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,7/15/2018 CLAS/ADM PAYROLL - L,0,0,42.35,7/31/2018,J,1148, , ,,         ,                              ,                   ,19,12
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,08/15/2018 PAYROLL - LABOR DIS,0,0,35.85,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,9/15/2018 PAYROLL LABOR DISTRI,0,0,1200.61,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,10/15/2018 PAYROLL,0,0,1107.93,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,11/15/2018 PAYROLL - LABOR DIS,0,0,1059.87,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,12/15/2018 PAYROLL - LABOR DIS,0,0,1123.53,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,1/15/2019 PAYROLL LAB DIST,0,0,1044.88,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,2/15/2019 PAYROLL - LABOR DIST,0,0,1141.22,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,3/15/2019 PAYROLL - LABOR DIST,0,0,1012.33,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,4/15/2019 PR LABOR DIST,0,0,1149.58,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,5/15/2019 PAYROLL - LABOR DIST,0,0,1108.03,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,06/15/2019 PAYROLL LABOR DIST,0,0,564.9,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,7/15/2019 CERT/ADM PAYROLL - L,0,0,441.08,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,8/15/2019 CERT PAYROLL LABOR D,0,0,441.03,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,100,7,100,0,364,FICA CONTRIBUTION,Jared Dale from 267 to 100,0,0,127.62,12/31/2018,J,1218, , ,,         ,                              ,                   ,19,168
Copper River School District,19,100,8,100,0,364,FICA CONTRIBUTION,08/15/2018 PAYROLL - LABOR DIS,0,0,145.15,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,100,8,100,0,364,FICA CONTRIBUTION,9/15/2018 PAYROLL LABOR DISTRI,0,0,361.4,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,100,8,100,0,364,FICA CONTRIBUTION,10/15/2018 PAYROLL,0,0,430.68,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,100,8,100,0,364,FICA CONTRIBUTION,11/15/2018 PAYROLL - LABOR DIS,0,0,445.49,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
